		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100111000   17   31   18   22   18   31   18   23 11.541804 0.172848 SUCCESS  79
101000000   18   28   32   30   23   23   29   25  7.139638 0.521645 SUCCESS  80
101000100   24   32   24   33   30   26   24   21  7.530206 0.480650 SUCCESS  81
101001000   17   26   31   20   25   32   26   27  7.952549 0.438119 SUCCESS  82
101001100   26   21   34   23   21   23   22   28  5.952047 0.652604 SUCCESS  83
101010000   26   28   34   24   28   26   18   17  9.282467 0.319031 SUCCESS  84
101010100   20   16   31   27   20   29   29   16 11.543128 0.172782 SUCCESS  85
101011000   23   26   21   23   22   26   19   22  2.594485 0.957179 SUCCESS  86
101011100   24   32   22   26   22   18   24   25  4.807483 0.777940 SUCCESS  87
101100000   17   25   31   28   22   26   26   28  5.740875 0.676232 SUCCESS  88
101100100   27   17   19   26   21   31   23   26  6.476335 0.594034 SUCCESS  89
101101000   25   19   30   23   28   25   28   21  4.265984 0.832363 SUCCESS  90
101101100   24   32   19   24   22   26   23   28  4.681045 0.791059 SUCCESS  91
101110000   28   25   24   26   28   17   27   25  3.850923 0.870317 SUCCESS  92
101110100   22   29   24   26   22   16   31   24  6.341291 0.609060 SUCCESS  93
101111000   25   25   12   21   21   26   31   25  9.492315 0.302480 SUCCESS  94
101111100   22   28   21   18   24   20   21   26  4.441409 0.815266 SUCCESS  95
110000000   27   25   27   28   22   25   24   27  1.690883 0.989067 SUCCESS  96
110000010   22   22   19   26   16   24   29   21  6.212205 0.623475 SUCCESS  97
110000100   20   23   16   25   34   19   19   24 10.288014 0.245390 SUCCESS  98
110001000   38   24   20   19   20   23   28   22 11.594762 0.170221 SUCCESS  99
110001010   28   22   23   27   21   17   35   29  9.630006 0.291960 SUCCESS 100
110010000   28   23   26   24   29   23   28   26  2.385961 0.966837 SUCCESS 101
110010010   31    9   29   29   23   29   31   20 17.332141 0.026830 SUCCESS 102
110010100   20   28   19   26   21   21   21   29  5.077571 0.749254 SUCCESS 103
110011000   30   22   27   35   22   19   27   34 12.292489 0.138623 SUCCESS 104
110011010   18   23   35   25   22   18   12   24 15.092002 0.057381 SUCCESS 105
110100000   21   28   33   27   20   25   29   28  6.741788 0.564731 SUCCESS 106
110100010   19   33   30   25   27   29   23   19  8.215355 0.412721 SUCCESS 107
110100100   14   26   29   21   22   25   18   18  9.804107 0.279045 SUCCESS 108
110101000   21   31   31   25   30   27   15   21 10.045068 0.261877 SUCCESS 109
110101010   17   20   35   25   21   20   27   19 10.746104 0.216504 SUCCESS 110
110101100   31   28   26   23   24   22   14   24  7.425614 0.491483 SUCCESS 111
110110000   22   19   20   25   25   26   24   27  2.730853 0.950097 SUCCESS 112
110110010   25   24   13   29   24   36   17   29 15.348850 0.052707 SUCCESS 113
110110100   28   14   23   24   31   16   35   22 15.060227 0.057985 SUCCESS 114
110111000   26   26   25   16   26   21   28   24  4.375211 0.821784 SUCCESS 115
110111010   29   24   35   25   18   25   22   22  7.918127 0.441508 SUCCESS 116
110111100   32   27   17   29   24   24   30   29  8.190862 0.415052 SUCCESS 117
111000000   23   29   21   30   20   19   23   27  5.222545 0.733547 SUCCESS 118
111000010   22   22   27   22   40   22   26   28 12.232249 0.141138 SUCCESS 119
111000100   36   25   13   17   21   28   28   24 15.136354 0.056548 SUCCESS 120
111000110   24   27   27   18   23   26   29   25  3.418650 0.905411 SUCCESS 121
111001000   24   18   19   25   34   21   27   21  8.162397 0.417770 SUCCESS 122
111001010   18   31   24   25   24   21   13   17 11.922442 0.154698 SUCCESS 123
111001100   28   18   29   26   22   24   29   32  6.885438 0.549042 SUCCESS 124
111010000   28   34   29   23   25   28   28   29  7.446797 0.489280 SUCCESS 125
111010010   20   24   30   25   21   29   25   15  7.315063 0.503052 SUCCESS 126
111010100   31   30   27   27   40   30   15   23 19.216136 0.013746 SUCCESS 127
111010110   31   30   25   22   26   23   15   27  7.655321 0.467842 SUCCESS 128
111011000   21   21   19   20   19   24   18   22  6.252585 0.618962 SUCCESS 129
111011010   29   15   29   25   28   14   32   21 13.619759 0.092231 SUCCESS 130
111011100   25   21   18   21   27   26   26   24  3.239253 0.918458 SUCCESS 131
111100000   20   27   14   31   19   20   23   24  9.677669 0.288382 SUCCESS 132
111100010   33   21   23   17   24   28   36   29 13.181528 0.105755 SUCCESS 133
111100100   31   17   23   37   32   21   16   27 17.188492 0.028205 SUCCESS 134
111100110   22   19   24   19   16   21   28   27  7.033722 0.532999 SUCCESS 135
111101000   28   34   36   21   24   30   25   25 12.013796 0.150589 SUCCESS 136
111101010   28   27   20   23   31   32   27   20  7.139638 0.521645 SUCCESS 137
111101100   21   25   19   25   17   26   11   24 11.794680 0.160603 SUCCESS 138
111101110   27   24   22   19   20   35   23   20  8.255736 0.408896 SUCCESS 139
111110000   21   26   15   26   24   16   19   31 10.525003 0.230092 SUCCESS 140
111110010   22   19   18   24   35   25   15   26 11.847639 0.158132 SUCCESS 141
111110100   26   31   27   23   29   37   20   30 12.098529 0.146862 SUCCESS 142
111110110   27   21   20   24   22   23   24   27  2.222452 0.973421 SUCCESS 143
111111000   28   22   20   24   28   21   23   23  2.824192 0.944901 SUCCESS 144
111111010   30   23   26   27   27   35   32   35 14.065933 0.080063 SUCCESS 145
111111100   20   16   20   31   24   23   17   24  8.889251 0.351725 SUCCESS 146
111111110   28   16   21   28   29   25   15   28  9.780938 0.280739 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   18   23   15   21   24   20   18   21  9.099099 0.334005 SUCCESS   0
000000011   24   24   16   21   27   17   24   29  7.000623 0.536566 SUCCESS   1
000000101   22   18   31   34   29   22   21   12 15.873138 0.044232 SUCCESS   2
000000111   25   26   17   24   28   29   16   24  6.891396 0.548394 SUCCESS   3
000001001   18   22   30   22   16   29   25   27  7.738730 0.459399 SUCCESS   4
000001011   20   18   32   30   26   28   21   19  8.713826 0.367009 SUCCESS   5
000001101   38   18   27   19   19   21   26   30 14.255921 0.075334 SUCCESS   6
000001111   21   29   19   22   26   31   19   22  6.298262 0.613861 SUCCESS   7
000010001   23   23   22   29   34   28   21   20  7.070792 0.529014 SUCCESS   8
000010011   24   24   30   18   28   29   25   30  5.868637 0.661944 SUCCESS   9
000010101   29   26   27   26   22   29   28   17  5.410547 0.712929 SUCCESS  10
000010111   27   12   27   35   22   30   28   30 15.299863 0.053570 SUCCESS  11
000011001   19   22   27   22   20   16   29   28  7.263429 0.508496 SUCCESS  12
000011011   32   30   28   19   23   25   21   26  6.257881 0.618370 SUCCESS  13
000011101   15   22   25   26   23   24   32   30  7.977043 0.435716 SUCCESS  14
000011111   23   30   24   18   29   20   19   23  6.187711 0.626214 SUCCESS  15
000100011   25   23   20   35   26   32   23   27  8.605924 0.376622 SUCCESS  16
000100101   25   26   25   19   16   19   22   26  5.949399 0.652900 SUCCESS  17
000100111   20   20   29   23   34   29   27   32 10.156942 0.254183 SUCCESS  18
000101001   31   30   18   19   21   17   26   22  9.305636 0.317173 SUCCESS  19
000101011   24   20   26   22   27   41   25   20 13.977228 0.082361 SUCCESS  20
000101101   19   22   28   19   29   23   27   21  5.018655 0.755580 SUCCESS  21
000101111   23   15   20   28   23   29   30   31  9.349989 0.313637 SUCCESS  22
000110011   21   26   26   33   21   19   30   28  7.444149 0.489556 SUCCESS  23
000110101   34   21   25   29   24   19   25   26  6.672943 0.572295 SUCCESS  24
000110111   26   26   18   18   26   23   29   32  7.223048 0.512770 SUCCESS  25
000111001   28   27   24   23   32   26   20   25  4.317618 0.827390 SUCCESS  26
000111011   26   29   24   25   18   27   19   18  6.018245 0.645188 SUCCESS  27
000111101   19   24   32   36   17   37   24   21 18.934794 0.015212 SUCCESS  28
000111111   32   32   30   17   27   19   24   17 12.391786 0.134561 SUCCESS  29
001000011   23   31   30   28   20   21   20   23  6.019568 0.645040 SUCCESS  30
001000101   22   18   21   23   24   30   20   32  7.154202 0.520091 SUCCESS  31
001000111   21   24   20   22   23   31   28   24  4.044883 0.853051 SUCCESS  32
001001011   20   22   25   21   16   16   26   28  8.202778 0.413917 SUCCESS  33
001001101   20   17   29   33   17   19   24   20 11.550410 0.172419 SUCCESS  34
001001111   21   22   25   23   29   25   33   33  8.012790 0.432222 SUCCESS  35
001010011   32   29   19   23   30    9   21   19 17.761766 0.023085 SUCCESS  36
001010101   29   26   20   19   35   30   23   17 11.553058 0.172287 SUCCESS  37
001010111   24   18   31   32   23   35   29   26 11.886033 0.156362 SUCCESS  38
001011011   26   24   25   23   19   24   21   20  2.763952 0.948286 SUCCESS  39
001011101   24   19   24   22   28   28   15   22  6.576955 0.582885 SUCCESS  40
001011111   31   25   16   28   21   28   32   30 10.215858 0.250201 SUCCESS  41
001100101   20   23   22   28   26   21   24   30  3.629821 0.888884 SUCCESS  42
001100111   19   26   35   22   25   19   31   27  9.731951 0.284346 SUCCESS  43
001101011   22   24   24   29   23   14   26   20  6.746422 0.564223 SUCCESS  44
001101101   38   23   28   31   21   22   21   24 11.545776 0.172650 SUCCESS  45
001101111   27   26   16   19   28   22   30   23  6.823874 0.555749 SUCCESS  46
001110101   13   17   30   19   29   30   35   37 24.103533 0.002202 FAILURE  47
001110111   27   25   22   29   19   27   18   24  4.705539 0.788535 SUCCESS  48
001111011   19   26   32   34   20   28   30   21 10.885120 0.208294 SUCCESS  49
001111101   22   25   23   27   29   17   24   21  4.340788 0.825142 SUCCESS  50
001111111   25   30   24   27   22   16   29   18  7.501741 0.483587 SUCCESS  51
010000011   23   25   24   16   18   15   27   20  9.676345 0.288481 SUCCESS  52
010000111   30   33   33   28   25   21   25   25  8.683375 0.369706 SUCCESS  53
010001011   19   12   25   22   28   25   25   27  8.873363 0.353091 SUCCESS  54
010001111   22   25   22   27   29   25   28   21  2.740783 0.949557 SUCCESS  55
010010011   25   24   20   24   24   21   33   24  4.485761 0.810856 SUCCESS  56
010010111   20   24   24   22   15   25   22   28  5.627676 0.688857 SUCCESS  57
010011011   31   26   27   28   25   19   28   23  4.673764 0.791807 SUCCESS  58
010011111   29   24   21   35   32   23   27   24  8.979280 0.344047 SUCCESS  59
010100011   21   24   23   32   32   26   33   23  8.801208 0.359343 SUCCESS  60
010100111   27   26   26   31   26   23   27   19  4.063418 0.851357 SUCCESS  61
010101011   33   27   21   18   35   25   24   16 13.417193 0.098279 SUCCESS  62
010101111   26   23   23   31   33   24   27   22  5.792509 0.670461 SUCCESS  63
010110011   36   30   28   19   20   24   30   19 12.206432 0.142228 SUCCESS  64
010110111   21   20   23   21   20   21   26   21  3.788035 0.875723 SUCCESS  65
010111011   25   26   21   26   25   31   18   18  6.052667 0.641332 SUCCESS  66
010111111   25   27   22   33   19   18   23   31  8.578782 0.379064 SUCCESS  67
011000111   22   28   34   16   25   20   19   19 10.991699 0.202170 SUCCESS  68
011001111   28   30   38   22   30   18   27   21 13.800479 0.087116 SUCCESS  69
011010111   26   35   22   29   22   25   24   20  7.096610 0.526246 SUCCESS  70
011011111   28   21   17   14   24   28   32   28 11.492817 0.175308 SUCCESS  71
011101111   22   28   24   29   26   22   23   29  3.029406 0.932499 SUCCESS  72
011111111   28   26   22   28   17   17   25   21  6.594167 0.580983 SUCCESS  73
100000000   18   23   15   21   24   20   18   21  9.099099 0.334005 SUCCESS  74
100010000   18   24   26   32   32   19   34   23 11.969443 0.152572 SUCCESS  75
100100000   15   27   32   16   32   26   34   19 17.162674 0.028459 SUCCESS  76
100101000   23   22   16   24   20   26   26   21  4.847864 0.773706 SUCCESS  77
100110000   40   29   30   21   25   23   27   24 13.419841 0.098198 SUCCESS  78
100111000   23   27   28   26   22   26   27   14  6.247952 0.619479 SUCCESS  79
101000000   23   20   16   23   21   15   18   23 10.022560 0.263446 SUCCESS  80
101000100   23   21   17   35   21   28   25   24  8.713826 0.367009 SUCCESS  81
101001000   24   21   31   18   21   18   22   19  7.779111 0.455339 SUCCESS  82
101001100   31   25   21   14   25   23   21   24  7.526235 0.481060 SUCCESS  83
101010000   19   22   23   32   21   27   22   26  5.137811 0.742750 SUCCESS  84
101010100   25   23   25   31   36   30   23   22  9.318214 0.316167 SUCCESS  85
101011000   30   16   25   20   21   29   30   25  7.883704 0.444912 SUCCESS  86
101011100   24   21   24   21   25   26   24   21  1.612107 0.990686 SUCCESS  87
101100000   19   18   28   18   21   27   20   19  8.083621 0.425345 SUCCESS  88
101100100   24   27   33   25   29   19   29   28  7.021806 0.534282 SUCCESS  89
101101000   17   33   20   22   25   27   26   24  6.934425 0.543724 SUCCESS  90
101101100   31   26   31   23   22   19   18   13 12.601634 0.126311 SUCCESS  91
101110000   26   18   26   31   19   18   28   26  7.425614 0.491483 SUCCESS  92
101110100   24   19   22   17   20   20   21   23  6.015597 0.645485 SUCCESS  93
101111000   22   25   14   34   25   34   26   32 15.223736 0.054938 SUCCESS  94
101111100   31   21   16   19   33   26   31   30 12.977638 0.112621 SUCCESS  95
110000000   27   21   18   22   27   23   20   27  4.230237 0.835776 SUCCESS  96
110000010   27   32   28   25   20   24   24   21  4.622129 0.797094 SUCCESS  97
110000100   26   24   22   25   28   25   25   22  1.198370 0.996658 SUCCESS  98
110001000   26   24   26   27   23   26   29   30  2.928785 0.938747 SUCCESS  99
110001010   25   21   19   22   21   19   33   18  8.576134 0.379303 SUCCESS 100
110010000   24   32   33   17   31   19   28   24 11.545776 0.172650 SUCCESS 101
110010010   19   21   23   24   30   23   23   15  7.050933 0.531147 SUCCESS 102
110010100   26   24   20   19   28   20   27   22  4.069376 0.850810 SUCCESS 103
110011000   32   35   35   28   27   18   26   33 17.785597 0.022893 SUCCESS 104
110011010   28   25   21   32   21   21   22   25  4.739962 0.784973 SUCCESS 105
110100000   24   27   21   23   24   18   18   19  5.576042 0.694601 SUCCESS 106
110100010   21   24   24   28   27   26   23   22  1.774292 0.987167 SUCCESS 107
110100100   17   20   23   18   28   17   27   28  8.660868 0.371707 SUCCESS 108
110101000   25   17   27   33   22   34   24   28 10.461453 0.234119 SUCCESS 109
110101010   29   24   26   30   36   25   24   21  8.555613 0.381158 SUCCESS 110
110101100   28   18   30   19   28   18   34   22 11.281646 0.186246 SUCCESS 111
110110000   23   28   30   24   21   27   25   27  3.046617 0.931398 SUCCESS 112
110110010   28   28   30   23   24   16   30   27  7.122427 0.523483 SUCCESS 113
110110100   30   29   23   21   25   27   22   26  3.453073 0.902801 SUCCESS 114
110111000   24   16   24   27   17   27   25   24  5.916300 0.656607 SUCCESS 115
110111010   20   22   18   25   26   22   23   21  3.737724 0.879978 SUCCESS 116
110111100   20   25   23   35   19   28   25   27  7.765871 0.456668 SUCCESS 117
111000000   23   23   23   27   26   28   21   23  1.765686 0.987372 SUCCESS 118
111000010   33   18   20   22   25   30   30   23  8.689333 0.369177 SUCCESS 119
111000100   29   16   31   32   21   28   22   34 13.368206 0.099793 SUCCESS 120
111000110   22   25   33   26   21   26   28   32  7.097934 0.526104 SUCCESS 121
111001000   20   23   28   24   28   19   26   34  7.257471 0.509126 SUCCESS 122
111001010   21   22   27   19   22   30   22   28  4.620805 0.797229 SUCCESS 123
111001100   21   27   33   28   37   22   29   32 14.776899 0.063631 SUCCESS 124
111010000   19   23   26   22   24   16   19   29  6.796733 0.558714 SUCCESS 125
111010010   20   20   18   19   24   30   27   25  6.246628 0.619627 SUCCESS 126
111010100   19   19   28   26   20   38   24   24 11.798652 0.160416 SUCCESS 127
111010110   29   19   26   17   37   19   39   33 24.689385 0.001755 FAILURE 128
111011000   18   32   23   24   20   20   25   32  8.374893 0.397732 SUCCESS 129
111011010   29   30   27   26   23   30   14   17 10.934107 0.205461 SUCCESS 130
111011100   15   22   25   35   23   29   23   26  9.934517 0.269652 SUCCESS 131
111100000   24   29   14   26   24   30   18   23  8.746925 0.364093 SUCCESS 132
111100010   26   22   26   31   22   26   30   32  6.437278 0.598373 SUCCESS 133
111100100   20   21   24   24   30   23   31   28  5.130530 0.743538 SUCCESS 134
111100110   23   25   28   29   34   30   26   26  6.997313 0.536923 SUCCESS 135
111101000   31   26   27   27   22   25   23   23  2.953278 0.937255 SUCCESS 136
111101010   30   20   24   26   28   27   30   25  4.445381 0.814872 SUCCESS 137
111101100   24   30   22   23   15   12   31   31 15.610332 0.048309 SUCCESS 138
111101110   16   31   24   34   25   30   26   30 11.529888 0.173444 SUCCESS 139
111110000   30   22   13   27   28   27   21   22  8.933604 0.347928 SUCCESS 140
111110010   17   17   25   19   25   34   29   22 10.949994 0.204549 SUCCESS 141
111110100   26   30   23   30   28   19   24   14  9.222227 0.323898 SUCCESS 142
111110110   28   31   17   14   20   10   26   25 19.022838 0.014738 SUCCESS 143
111111000   28   27   21   28   20   22   30   18  6.002357 0.646968 SUCCESS 144
111111010   34   35   26   26   27   14   29   26 14.758364 0.064018 SUCCESS 145
111111100   22   22   23   27   17   21   26   20  4.593664 0.799991 SUCCESS 146
111111110   28   26   22   28   17   17   25   21  6.594167 0.580983 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   22   25   26   22   23   22   29   27  2.121831 0.977047 SUCCESS   0
000000011   27   28   26   26   24   20   27   23  2.249594 0.972388 SUCCESS   1
000000101   21   17   27   18   23   19   24   23  6.236698 0.620737 SUCCESS   2
000000111   32   25   15   26   29   25   24   21  7.722843 0.461001 SUCCESS   3
000001001   20   22   22   23   25   19   29   18  5.271531 0.728199 SUCCESS   4
000001011   26   17   27   14   20   30   25   28 10.009321 0.264372 SUCCESS   5
000001101   17   25   26   21   31   15   30   21 10.339649 0.241992 SUCCESS   6
000001111   22   21   20   26   25   24   25   19  2.933419 0.938466 SUCCESS   7
000010001   20   24   16   21   22   25   29   22  5.703804 0.680371 SUCCESS   8
000010011   26   27   30   22   27   23   28   20  3.707273 0.882522 SUCCESS   9
000010101   30   33   38   16   26   23   25   19 16.731726 0.033027 SUCCESS  10
000010111   26   20   29   16   19   21   25   27  6.839761 0.554016 SUCCESS  11
000011001   27   29   22   26   28   32   25   29  5.446294 0.708983 SUCCESS  12
000011011   31   23   25   23   23   23   28   18  4.477156 0.811714 SUCCESS  13
000011101   25   35   24   26   27   29   16   25  9.079901 0.335601 SUCCESS  14
000011111   19   15   23   20   23   28   29   21  7.898267 0.443470 SUCCESS  15
000100011   32   29   22   26   21   25   25   28  4.767103 0.782154 SUCCESS  16
000100101   28   26   19   24   27   25   33   22  5.580014 0.694160 SUCCESS  17
000100111   27   22   29   28   22   21   25   29  3.622540 0.889474 SUCCESS  18
000101001   16   19   27   21   25   21   26   25  5.627676 0.688857 SUCCESS  19
000101011   29   27   33   17   26   28   25   29  8.208074 0.413413 SUCCESS  20
000101101   35   23   23   28   23   30   27   26  7.284612 0.506260 SUCCESS  21
000101111   29   27   26   21   30   16   28   29  7.546094 0.479015 SUCCESS  22
000110011   24   27   16   28   22   29   27   18  6.993341 0.537351 SUCCESS  23
000110101   18   31   18   25   34   19   22   20 11.534522 0.173212 SUCCESS  24
000110111   25   22   29   22   20   26   28   21  3.367015 0.909262 SUCCESS  25
000111001   25   17   24   30   24   21   21   24  4.662510 0.792963 SUCCESS  26
000111011   22   22   25   25   23   20   20   23  2.323073 0.969471 SUCCESS  27
000111101   20   20   22   22   21   25   21   20  3.940290 0.862470 SUCCESS  28
000111111   23   18   24   25   29   30   33   23  7.283288 0.506399 SUCCESS  29
001000011   31   15   25   33   20   23   18   18 13.110034 0.108119 SUCCESS  30
001000101   23   31   25   29   22   24   22   28  3.885346 0.867317 SUCCESS  31
001000111   34   17   24   26   28   27   22   24  7.426938 0.491346 SUCCESS  32
001001011   29   28   18   27   30   31   32   26  9.200381 0.325675 SUCCESS  33
001001101   28   26   20   24   22   32   23   22  4.502973 0.809136 SUCCESS  34
001001111   24   27   26   31   20   21   20   19  5.611789 0.690626 SUCCESS  35
001010011   17   27   23   28   23   23   19   28  5.188122 0.737293 SUCCESS  36
001010101   23   26   27   15   20   27   23   18  7.144272 0.521150 SUCCESS  37
001010111   25   29   27   21   27   20   22   34  6.944354 0.542648 SUCCESS  38
001011011   29   22   23   23   27   25   22   25  1.867631 0.984804 SUCCESS  39
001011101   23   22   23   29   28   28   11   20 10.830838 0.211470 SUCCESS  40
001011111   25   29   26   20   22   30   24   32  5.868637 0.661944 SUCCESS  41
001100101   31   26   24   24   20   22   19   30  5.595901 0.692393 SUCCESS  42
001100111   21   31   26   22   17   24   25   30  6.358502 0.607142 SUCCESS  43
001101011   18   25   26   29   30   25   25   26  4.224279 0.836342 SUCCESS  44
001101101   27   30   21   19   20   19   27   23  5.764044 0.673643 SUCCESS  45
001101111   15   16   26   21   18   35   23   20 14.727251 0.064671 SUCCESS  46
001110101   35   26   32   23   21   30   25   33 12.369941 0.135446 SUCCESS  47
001110111   25   24   24   32   18   25   24   23  4.316294 0.827518 SUCCESS  48
001111011   15   22   23   21   22   24   23   21  5.380758 0.716212 SUCCESS  49
001111101   23   33   28   21   30   22   23   20  6.731859 0.565820 SUCCESS  50
001111111   25   23   27   28   27   29   33   26  5.361561 0.718325 SUCCESS  51
010000011   20   28   21   29   29   24   29   24  4.563213 0.803076 SUCCESS  52
010000111   19   16   24   26   20   31   21   18  9.228185 0.323414 SUCCESS  53
010001011   24   32   25   34   27   22   27   33 10.327733 0.242773 SUCCESS  54
010001111   29   20   28   27   27   25   28   23  3.487496 0.900158 SUCCESS  55
010010011   22   26   22   29   20   21   28   22  3.595398 0.891661 SUCCESS  56
010010111   31   23   20   22   28   37   29   22 11.410732 0.179495 SUCCESS  57
010011011   28   20   26   22   22   23   20   21  3.357086 0.909994 SUCCESS  58
010011111   21   29   24   37   31   23   23   28 10.682554 0.220343 SUCCESS  59
010100011   25   24   27   27   24   30   26   23  2.123155 0.977002 SUCCESS  60
010100111   17   32   21   24   28   21   20   26  7.230330 0.511998 SUCCESS  61
010101011   30   17   26   19   28   28   16   17 11.398154 0.180143 SUCCESS  62
010101111   22   23   29   21   25   23   24   26  1.926547 0.983181 SUCCESS  63
010110011   18   29   34   22   20   29   32   29 11.843005 0.158347 SUCCESS  64
010110111   25   30   29   20   25   19   23   17  6.713323 0.567855 SUCCESS  65
010111011   28   24   20   29   26   40   20   24 13.520462 0.095153 SUCCESS  66
010111111   24   26   23   19   24   27   20   23  2.628908 0.955449 SUCCESS  67
011000111   24   32   24   23   25   27   22   24  3.096928 0.928128 SUCCESS  68
011001111   21   31   35   24   21   24   20   29  9.316890 0.316273 SUCCESS  69
011010111   21   23   19   24   33   24   33   26  8.198144 0.414358 SUCCESS  70
011011111   25   22   27   19   17   30   21   19  7.152878 0.520232 SUCCESS  71
011101111   27   21   25   29   18   24   21   23  4.001854 0.856956 SUCCESS  72
011111111   23   27   22   30   27   27   32   26  5.072937 0.749753 SUCCESS  73
100000000   22   25   26   22   23   22   29   27  2.121831 0.977047 SUCCESS  74
100010000   25   30   22   26   33   24   16   27  8.113411 0.422471 SUCCESS  75
100100000   18   30   25   19   28   22   21   20  6.416094 0.600729 SUCCESS  76
100101000   24   16   25   23   34   32   28   28 10.546186 0.228762 SUCCESS  77
100110000   25   24   27   19   28   29   18   28  5.274179 0.727910 SUCCESS  78
100111000   24   27   27   24   21   19   30   21  4.129616 0.845244 SUCCESS  79
101000000   28   26   17   23   29   20   26   19  6.120189 0.633771 SUCCESS  80
101000100   27   17   31   20   34   29   27   34 14.267175 0.075062 SUCCESS  81
101001000   21   28   23   25   16   21   21   24  5.110670 0.745685 SUCCESS  82
101001100   17   27   28   16   19   29   14   35 17.618117 0.024279 SUCCESS  83
101010000   22   37   24   29   23   21   25   21  8.952139 0.346350 SUCCESS  84
101010100   11   29   22   16    9   25   24   24 21.809111 0.005282 FAILURE  85
101011000   29   24   30   26   23   25   19   29  4.571819 0.802206 SUCCESS  86
101011100   22   23   20   18   23   25   26   23  3.170407 0.923213 SUCCESS  87
101100000   28   22   24   26   19   25   27   26  2.554104 0.959160 SUCCESS  88
101100100   34   16   22   24   26   20   21   24  8.568853 0.379961 SUCCESS  89
101101000   24   27   17   22   23   30   30   20  6.417418 0.600581 SUCCESS  90
101101100   30   22   26   25   29   21   21   17  5.891806 0.659350 SUCCESS  91
101110000   17   30   32   17   28   28   34   24 13.427122 0.097974 SUCCESS  92
101110100   27   25   25   20   22   22   16   18  6.347248 0.608396 SUCCESS  93
101111000   25   22   20   19   22   24   31   16  7.398472 0.494313 SUCCESS  94
101111100   28   27   24   16   15   34   24   28 12.035641 0.149621 SUCCESS  95
110000000   20   26   29   27   25   19   30   26  4.800202 0.778702 SUCCESS  96
110000010   26   19   28   15   28   32   29   25  9.545273 0.298402 SUCCESS  97
110000100   24   25   27   24   30   23   27   26  2.123155 0.977002 SUCCESS  98
110001000   29   35   18   29   26   21   19   26 10.231746 0.249136 SUCCESS  99
110001010   22   20   23   23   26   30   32   22  5.358913 0.718616 SUCCESS 100
110010000   23   19   26   26   30   30   24   23  4.283195 0.830711 SUCCESS 101
110010010   23   24   20   26   22   24   25   25  1.298991 0.995564 SUCCESS 102
110010100   25   19   29   23   24   30   29   29  5.360237 0.718470 SUCCESS 103
110011000   20   31   22   25   22   33   27   24  6.596815 0.580690 SUCCESS 104
110011010   19   22   29   33   26   22   21   27  6.638520 0.576087 SUCCESS 105
110100000   29   27   20   22   29   20   31   17  8.129298 0.420943 SUCCESS 106
110100010   26   20   27   25   35   27   27   37 13.293403 0.102145 SUCCESS 107
110100100   22   31   26   25   23   21   19   22  4.264660 0.832490 SUCCESS 108
110101000   32   29   28   30   20   17   27   26  8.758179 0.363105 SUCCESS 109
110101010   18   20   21   20   17   26   17   23  8.692643 0.368884 SUCCESS 110
110101100   24   26   38   23   23   24   27   35 13.174246 0.105993 SUCCESS 111
110110000   24   21   24   31   22   21   22   16  6.314149 0.612088 SUCCESS 112
110110010   26   17   27   30   32   24   19   21  8.222637 0.412030 SUCCESS 113
110110100   28   24   14   25   22   25   27   28  6.247952 0.619479 SUCCESS 114
110111000   20   26   31   24   27   33   32   21  9.140141 0.330612 SUCCESS 115
110111010   19   24   23   20   21   21   20   23  4.025023 0.854859 SUCCESS 116
110111100   22   23   15   24   16   23   24   18  8.887927 0.351838 SUCCESS 117
111000000   23   20   28   26   25   29   33   26  5.716382 0.678967 SUCCESS 118
111000010   26   28   29   17   26   29   29   26  5.885849 0.660017 SUCCESS 119
111000100   32   31   24   35   18   27   15   26 14.935112 0.060420 SUCCESS 120
111000110   29   25   25   27   23   25   19   15  6.289656 0.614821 SUCCESS 121
111001000   27   21   31   29   30   23   19   20  6.986059 0.538138 SUCCESS 122
111001010   26   29   25   26   20   29   34   30  8.081636 0.425537 SUCCESS 123
111001100   17   33   23   23   23   28   27   29  7.435543 0.490450 SUCCESS 124
111010000   26   18   25   27   27   15   24   23  6.263839 0.617704 SUCCESS 125
